order_id,order_item_id,product_id,seller_id,customer_id,status,delivery_delay_days,item_price,freight_value,total_item_value,category_en,volume_cm3,score,comment_title,comment_message,sentiment_label,sentiment_score,topics_top3,complaint_reason,complaint_severity,expectation_mismatch,mismatch_reason,experience_summary
066da535b01be4b26ca70864a62d92e1,1,25c38557cf793876c5abdd5931f922db,5dceca129747e92ff8ef7a997dc4f8ca,17575cf5c2a523e21115d818fd467253,delivered,7.0,1106.99,54.19,1161.18,baby,134292.0,1.0,insatisfeito,fiz a compra do carrinho de bebê do meu filho antecipadamente pensando que chegaria em tempo hábil e me encontro numa situação em que não consigo devolver meu dinheiro e não consigo receber o produto,negative,-0.9870254397392273,"delivery delay, wrong item, missing parts",delivery delay,medium,True,Delivery delay: 7 days, fiz a compra do carrinho de bebê do meu filho antecipadamente pensando that chegaria em tempo hábil . f
eac4ffbe456464bdc3ce5f001b6439c5,1,a298a105818dce6878b787e4af6cff7d,e26901d5ab434ce92fd9b5c256820a4e,237098a64674ae89babdc426746260fc,delivered,-20.0,79.9,14.73,94.63,baby,9000.0,5.0,,excelente. recomendo.,positive,0.9959558844566345,"customer service, product quality, price/value",none,high,False,, Recomendo. excelente excelente. recomendo . excelente .
fbb1a0e5c4ba183f6cac6076920dc097,1,d76c049f36a5b4975aa3cf095a6fa499,6973a06f484aacf400ece213dbf3d946,4e215db752d0c3ac49cdd2868b371587,delivered,-6.0,176.49,8.98,185.47,computers_accessories,4725.0,5.0,,"eficiente, dentro do prazo e comunicação clara com o consumidor.",negative,-0.8838130235671997,"missing parts, customer service, delivery delay",missing parts,low,True,Review indicates unmet expectations," eficiente, dentro do prazo e comunicação clara com o consumidor. eferticiente. e ficiente . com"
e8bbc1d69fee39eee4c72cb5c969e39d,1,310dc32058903b6416c71faff132df9e,0e44d110fa6a54e121cb2c095a77762f,184e8e8e48937145eb96c721ef1f0747,delivered,-8.0,2.29,7.78,10.07,stationery,1760.0,5.0,,ok,positive,0.9997851252555847,"refund/return, customer service, missing parts",none,medium,True,," ok. ok. OK. ok . ok . OK. OK . ok. Ok . OK . OK, ok . Ok . ok OK . Ok. ok OK. Ok. OK"
4385f30f644c4a6964dfef0a175611c3,1,54af11c815f92135fb554bd9c97dd418,004c9cd9d87a3c30c522c48c4fc07416,fd731dc437433b51a53811eefe992e99,delivered,-3.0,69.9,38.04,107.94,bed_bath_table,7250.0,4.0,,"fiz o teste assim q recebi e amei, oliquido nao vazou da capa e foi entregue no prazo, produto de otima qualidade e muito lindo ja comprei ate outro produto da loja to aguardo chegar super recomedo",negative,-0.9862228035926819,"product quality, customer service, refund/return",product quality,high,True,Review indicates unmet expectations," oliquido nao vazou da capa e foi entregue no prazo, produto de otima qualidade e muito lindo"
55ef6f0a902bfd07ab9dc7b2e5906607,1,54d9ac713e253fa1fae9c8003b011c2a,955fee9216a65b617aa5c0531780ce60,72b42984ec0c784fef6dd9f56948a4fb,delivered,-19.0,29.5,15.98,45.48,cool_stuff,7776.0,5.0,,"produto bem embaldo ,chgou antes do prazo 
tudo correto ...
recomendo",negative,-0.9668843150138855,"damaged product, product quality, delivery delay",damaged product,high,True,Review indicates unmet expectations," produto bem embaldo ,chgou antes do prazo tudo correto . Recomendo recomendo bemenduto ."
6d987387b063e94301514187b362d3f2,1,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,2f1630a0b27c5a05a9c4f22db8d2b2c5,delivered,-10.0,23.99,7.78,31.77,health_beauty,4500.0,1.0,,favor responder a tesoura de desfiar veio com defeito preciso trocar,positive,0.9626286625862122,"damaged product, refund/return, customer service",none,medium,True,, A. favor responder a tesoura de desfiar veio com defeito preciso trocar .
9ff74ab0bc3dadafbf2aa0aa674a9850,1,f457c5f0c72ba4cae17636c5174add2e,9646c3513289980f17226a2fc4720dbd,46ebe25079ad39b2802185eb61cc8708,delivered,-2.0,18.0,14.52,32.52,computers_accessories,1024.0,5.0,,tudo perfeito,negative,-0.9883154630661011,"refund/return, product quality, customer service",refund/return,high,False,," ""Tudo perfeito"" is a series of events that have taken place in the past year ."
bd096484b0f1df4cef2c0c39bbb512da,1,67bd616e1ba0d3d3e8545f3113b0140d,e9779976487b77c6d4ac45f75ec7afe9,1cf2beb1cf619aefa7b8eadcad164658,delivered,-19.0,14.49,12.79,27.28,health_beauty,5832.0,5.0,,"produto ótimo,entrega super rápida,super indico",positive,0.9568331837654114,"product quality, customer service, packaging",none,high,True,," produto ótimo,entrega super rápida,super indico,super indicto ."
f6ba2b603300f7bd6e7014a602fae719,1,99bec487c37782c9e5e20d455970f5f2,aaed1309374718fdd995ee4c58c9dfcd,ce2ce80ecef0398901fbea650e59c2ad,delivered,-17.0,131.0,27.46,158.46,fashion_male_clothing,2800.0,1.0,,mudarei a avaliação se tudo der certo .,negative,-0.9918970465660095,"product quality, customer service, refund/return",product quality,medium,True,Review indicates unmet expectations, mudarei a avaliação se tudo der certo . Mudarei   muddlearei: ‘I’m sure I’ll
27f34f7957260b0d9e561139a5752836,1,5d7c23067ed3fc8c6e699b9373d5890b,6560211a19b47992c3666cc44a7e94c0,a047fd04d7b42d53c6f321e077c6a037,delivered,-28.0,59.0,19.1,78.1,fashion_bags_accessories,640.0,4.0,ótimo produto,"gostei muito,acabamento bom,cor bonita so o tamanho que é maior que eu pensava",negative,-0.9171047806739807,"product quality, customer service, price/value",product quality,high,True,Review indicates unmet expectations," gostei muito,acabamento bom bom,cor bonita bonita so o tamanho que é maior than eu pensava ."
d8337c037ad19b2a0b903ccfc3e06464,2,7dac8901a50cf3317d5372cbd3186ecd,6560211a19b47992c3666cc44a7e94c0,ca5d72f1c65589324e254fde9bf9b59e,delivered,-13.0,29.0,3.78,32.78,watches_gifts,352.0,1.0,,faltou produto. relógio com pingente torre eiffel.,negative,-0.9811449646949768,"missing parts, damaged product, delivery delay",missing parts,low,True,Review indicates unmet expectations, A. faltou produto. relógio com pingente torre eiffel .
c85dd5c7536e1f5767943db786f80a7d,1,54fe74dbe5e746273980739ad1d24c7d,d673a59aac7a70d8b01e6902bf090a11,69c5993132dcb1e0f06485913ed161f5,delivered,-7.0,299.9,67.18,367.08,baby,99000.0,2.0,regular,comprei por engano pois achei que era á cama motessoriana no anúncio dava para entender que era uma cama sendo assim peço que seja atendido á minha solicitação da devolução pois esse produto não será,negative,-0.9930047392845154,"refund/return, delivery delay, customer service",refund/return,medium,True,Review indicates unmet expectations, Anúncio dava para entender that era uma cama sendo assim peço que seja atendido á minha solicitação da
e124f7417ef3e8e007e0fe6993865f2d,1,f282b8032570cf3ce692b8ea7e1b6c53,e8b4225284fbb02d16f200513f1f395d,6b65f327f139a81fa2324938128d7467,delivered,-15.0,149.9,24.66,174.56,baby,49280.0,3.0,bom,o produto poderia ser melhor,negative,-0.9810396432876587,"product quality, price/value, customer service",product quality,high,True,Review indicates unmet expectations, O produto poderia poderia ser melhoroso .
6c32bbf8f06e00eccc363629a0ec6383,1,32c7991989ed600da3c3e313e96b440f,d91fb3b7d041e83b64a00a3edfb37e4f,83375fbd35401ea072dae5c4840878c7,delivered,-8.0,23.6,7.91,31.51,home_appliances,442.0,5.0,excelente,produto cumpre o prometido.,negative,-0.9171141386032104,"product quality, price/value, customer service",product quality,high,False,, produto cumpreos o prometido. produto . produto Cumpreo cumpres no prometidos . Compreo produto. prod
7488261a98cd6d7cf4407a8d6ed81095,1,50fd2b788dc166edd20512370dac54df,8b321bb669392f5163d04c59e235e066,641e3183819490fc29ced77d639e9379,delivered,8.0,21.9,14.1,36.0,electronics,6000.0,1.0,,o prazo já expirou e não recebi o produto,negative,-0.9696041941642761,"missing parts, delivery delay, damaged product",missing parts,low,True,Delivery delay: 8 days, o prazo já expirirou e não recebi o produto .
5f22a7ee1c317c6e6f25ebe122f66bdd,1,9c422a519119dcad7575db5af1ba540e,2b3e4a2a3ea8e01938cabda2a3e5cc79,cde6396076b1035d0daa4df503c2e102,delivered,-13.0,53.99,8.72,62.71,computers_accessories,8000.0,4.0,,recomendo,positive,0.9106765985488892,"refund/return, missing parts, damaged product",none,medium,True,, CNN.com will feature iReporter photos in a weekly Travel Snapshots gallery . Please submit your best shots for next week at CNN iReport.com/Travel .
57f6d3bb73ed5867cdf53c4acff3f994,1,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,73afc72acd21df38d6370f85e399dc31,delivered,-14.0,99.0,49.71,148.71,garden_tools,8000.0,1.0,,rever a política de entrega,positive,0.8363162875175476,"refund/return, customer service, wrong item",none,medium,True,, rever a política de entrega a policesímica of entregas. rever a politician decea. revert a poliím
64958ed60e12bac04474ff739271a3b3,2,d692d19cee022f7acab76373f297ad6a,00ee68308b45bc5e2660cd833c3f81cc,bf239a3d9e5fab72059537d02b201d37,delivered,-5.0,119.0,20.08,139.07999999999998,bed_bath_table,59500.0,4.0,"recomendo, mas frete caro","recomendo, mas frete é caro.",negative,-0.8901990056037903,"refund/return, missing parts, wrong item",refund/return,medium,True,Review indicates unmet expectations," Recomendo, mas frete é caro. recomendo. Recomender, mas freete, es caro . Recomendos, caro, caros"
b247e9e61aeaf7a0176b58b04e321e8b,1,3e5201fe0d1ba474d9b90152c83c706c,8160255418d5aaa7dbdc9f4c64ebda44,cc35391e93d0dc939f561f411c5051fe,delivered,-15.0,122.9,16.62,139.52,bed_bath_table,4500.0,5.0,,tudo ok,positive,0.9945196509361267,"customer service, product quality, refund/return",none,medium,False,," ""Tudo is tudo ok. tudo is not a problem. It's a problem for a long time. It is a problem, it's a big problem. I'm"
e3ed33286490140b86ee2ac0bebe917a,1,9fd9505539e1c67c13e4ee824fc1e1cc,f46490624488d3ff7ce78613913a7711,d02e1d2d293df869586ab6929c8d3bba,delivered,-5.0,34.9,11.26,46.16,health_beauty,17576.0,1.0,erro na entrega,a entrega nao chegou correta completa,negative,-0.9681113362312317,"product quality, refund/return, customer service",product quality,medium,False,, a entrega nao chegou correta completa. a . entreg a nao . che gou corretea full of a . a . cheg
30b0387ec944061d4b677460b14309f0,1,06ddfdf210c7e0259854ee543215088d,1ca7077d890b907f89be8c954a02686a,b885371ff1e5310cbc46d0f3d1fbbc60,delivered,-16.0,35.0,15.23,50.23,,528.0,5.0,,produto excelente,positive,0.9984419941902161,"product quality, customer service, price/value",none,high,False,," produto excelente excelente . produto excea excelente: ""I'm a great athlete. I'm a good guy"""
cd3f264de33e6d5f97fc058f8fec3958,1,b40ec43bdfc6d6fdd65e882066a5c895,897060da8b9a21f655304d50fd935913,24019b02ac2d57c4bf8b1fb47d4d9682,delivered,-6.0,177.0,16.45,193.45,computers_accessories,6006.0,2.0,,"os produtos foram faturados em lojas diferentes, em resumo: 1 não chegou e o outro que chegou veio na cor errada.
meu conselho e peçam para enviar as mercadorias corretamente.",negative,-0.9778828024864197,"damaged product, delivery delay, wrong item",damaged product,medium,True,Review indicates unmet expectations, 1 não chegou e outro veio veio na cor errada. meu conselho e peçam para enviaras .
8ab9b41f4fa44e65eabf1c4139e415a6,1,86dbee9634f9942db02e1ac5bc7ded58,cd3d09fbe6e3e9ff0c0ac0c300e93ae7,bf90c9739e44dd9e3f1af117ba6ab250,delivered,-17.0,73.0,18.61,91.61,auto,3072.0,4.0,bom,bom,negative,-0.5819898843765259,"wrong item, damaged product, delivery delay",wrong item,high,True,Review indicates unmet expectations, bom bom bom. bom bom . bom bom in the U.S. State Department .
6f21315112f543e3009995c7d0391473,2,e1da6ab77f4859eb17950e5df1c0f815,dd7ddc04e1b6c2c614352b383efe2d36,070bca17bc76a393ba985b11b2f9deda,delivered,-16.0,49.9,26.43,76.33,pet_shop,22050.0,4.0,muito bom,produto muito bom,negative,-0.9661656022071838,"product quality, customer service, price/value",product quality,high,True,Review indicates unmet expectations, produto muito bom bom bom produto . Produçço produto is a produto bom bom .
a01a08ca0d8cf4c03ffd23029c091210,1,e0d64dcfaa3b6db5c54ca298ae101d05,2eb70248d66e0e3ef83659f71b244378,d9195d0325ce43bed923ee3edd6547e4,delivered,-41.0,124.9,9.23,134.13,watches_gifts,2856.0,3.0,falta de atenção,"os produtos da loja targaryen são de ótima qualidade e chega até antecipado de seu prazo previsto para entrega, porém, acredito que por falta de atenção o modelo do meu relógio chegou errado.",negative,-0.9758092761039734,"wrong item, delivery delay, product quality",wrong item,low,True,Review indicates unmet expectations, Loja targaryen são de ótima qualidade e chega até antecipado de seu prazo previstado .
808ee3e83e953036fd17d57aaa3d6a88,1,0ffd7e5d9372f67eb4346205f0cbcb2a,7c67e1448b00f6e969d365cea6b010ab,6ac34ca71b338a6c6f2a929bb5da5d5f,delivered,-14.0,99.98,33.56,133.54000000000002,furniture_living_room,70560.0,4.0,compra,chegou antes do prazo previsto.,negative,-0.9543375372886658,"delivery delay, customer service, damaged product",delivery delay,high,True,Review indicates unmet expectations," A. chegou antes do prazo previsto do pazo prioristo . Chegou: ""I'm sure I've got a lot of respect"
05108247830e6abf604da38aff20907f,1,a64f5291d8f2aa4d9d5f034a5c469dec,343e716476e3748b069f980efbaa294e,756f14b1558af7da091394b7abf48514,delivered,-13.0,22.9,7.39,30.29,books_general_interest,2808.0,5.0,ótima entrega,"foi entregue antes do prazo , adorei",positive,0.9786103963851929,"delivery delay, customer service, refund/return",none,medium,True,," foi entregue antes do prazo antes de pazo , adorei adorei. foi ."
e26e9f6ac81aba6e29fb44def001d695,1,466d263ce8b7bd275003ee2104428127,ef506c96320abeedfb894c34db06f478,254b177b6a8e7c54a3216c70c77453d4,delivered,-23.0,25.99,25.38,51.37,telephony,1152.0,5.0,,dentro do prazo como sempre,negative,-0.7563255429267883,"delivery delay, customer service, product quality",delivery delay,medium,False,, O. dentro do prazo como sempre do pazo comas semprecaças .
8197c9f9b80d1f97dc41fc6b793e15c0,1,4ce9ab528124f89e091b17d11aa2e97c,7e3f87d16fb353f408d467e74fbd8014,207f1f6d3f964b39a1f0eae4a03ad746,delivered,-1.0,41.9,11.85,53.75,computers_accessories,2700.0,5.0,,"loja muito boa, confiável, rápida na postagem pra entrega, recomendo muito!",negative,-0.9224920868873596,"product quality, customer service, packaging",product quality,high,True,Review indicates unmet expectations," loja muito boa, confiável, rápida na postagem pra entrega, recomendo mão ."
5d245c97223bf9ad03cb5568dba7ea7f,1,82e4ad16521ca131d95e198d507db370,128639473a139ac0f3e5f5ade55873a5,734f171dd5a2ff5e2a21ac1dbb163b28,delivered,-15.0,18.9,13.47,32.37,electronics,3648.0,4.0,sem problemas,sem problemas com a entrega e com a compatibilidade do produto. em relação ao uso o controle não possui teclas ao apertar ?macias? como um original.,negative,-0.9913491606712341,"wrong item, damaged product, missing parts",wrong item,high,True,Review indicates unmet expectations, O controle não possui teclas ao apertar ?macias? como um original. sem problemas com a entrega e com a . compat
65650a09e390bf885b72172fb90348cf,1,2fe0cccc00239f01484b97ba65408800,a3a38f4affed601eb87a97788c949667,eca08a2a142685e81a822aff8d3df37b,delivered,-14.0,114.9,20.04,134.94,bed_bath_table,5880.0,5.0,,muito bom,negative,-0.9802194237709045,"customer service, product quality, price/value",customer service,high,True,Review indicates unmet expectations," muito bom bom bom, bom bom. muitor. bom. bom ."
e36352245dc5d4bb3260cd9e14025cac,1,0fce35c0b7338bda3e52e2389f0c0762,391fc6631aebcf3004804e51b40bcf1e,481dbdf8c1a918a2b475da7f8628ff19,delivered,-16.0,149.98,25.89,175.87,furniture_decor,15375.0,4.0,,muito bom,negative,-0.9802194237709045,"customer service, product quality, price/value",customer service,high,True,Review indicates unmet expectations," muito bom bom bom, bom bom. muitor. bom. bom ."
21af7328b2a40a3ece5491affde104fe,1,40e8b425d1a26e2d9cb77363523e05ce,d93919c944be9cff128f6c9cb899eacb,c29b0e9ba74c0fca0189b1b68436daf1,delivered,-6.0,79.9,18.45,98.35,christmas_supplies,18000.0,2.0,,boa tarde meu produto veio faltando peças e do tempo que compro pela lojas lannister sempre veio certinho e dessa vez não,negative,-0.9832060933113098,"missing parts, damaged product, delivery delay",missing parts,low,True,Review indicates unmet expectations, Meu produto veio faltando peças e do tempo que compro pela lojas lannister sempre veio certinho .
c52c7fbe316b5b9d549e8a25206b8a1f,3,0e1fa2aadc04afbf8fb30200aeba06a2,7a241947449cc45dbfda4f9d0798d9d0,88324c93ce11436ae046563bf0da285c,delivered,-14.0,129.0,50.97,179.97,housewares,56000.0,1.0,,zero,negative,-0.9995637536048889,"missing parts, wrong item, refund/return",missing parts,low,False,," zero zero zero . zero zero. zero zero in the world . zero in a world of zero zero no. zero . Zero zero zero is zero zero when it comes to zero zero,"
36fe204caef0ee36f62366de0896a87f,1,5b8a5a9417210b1b84b67b9a7aefb935,f457c46070d02cadd8a68551231220dd,8bf4138fe28c4cdbe9e5ded6940cd844,delivered,-7.0,74.9,16.96,91.86,computers_accessories,3276.0,4.0,,bom,negative,-0.5819898843765259,"wrong item, damaged product, delivery delay",wrong item,high,True,Review indicates unmet expectations, bom bom bom. bom bom . bom bom in the U.S. State Department .
8adafb3466daa5395694d3a906ff9d40,5,871cfa7d587b8305a5a0e376866323ef,973f21788dfab357250f69a8dcb7ddee,b7919647bde69acc948baa47823d6c75,delivered,-37.0,28.0,8.34,36.34,sports_leisure,4851.0,3.0,,"recebi 5 anilhas, faltou apenas 1 de 3kg",negative,-0.9334688186645508,"missing parts, delivery delay, wrong item",missing parts,low,True,Review indicates unmet expectations," Anilhas recebi 5 anilhas, faltou apenas 1 de 3kg ."
c3a071b5ca0f9c693c5276d4dcf7fdcf,5,0302c3fcf5e2d9526e243db50d30d5e3,6806dad1da97bfb5a9038eac6881f706,2b7b9574c7e5ce266ee57ebd7a5ca094,delivered,-15.0,24.0,18.27,42.27,housewares,8250.0,4.0,envio rápido,muito bom o produto. muito caro o frete.,negative,-0.98859041929245,"damaged product, product quality, wrong item",damaged product,high,True,Review indicates unmet expectations, Muito bom o produto. muito caro o frete .
a66196d313e431749d0ac48fe827ab1b,1,a35a9f46dcee0a67c8c7ad8493eb4135,85d9eb9ddc5d00ca9336a2219c97bb13,ec9a7d378b0d04898043ca0bbd08da11,delivered,-20.0,24.9,16.36,41.26,computers_accessories,2378.0,3.0,recomendo,normal,positive,0.9916048049926758,"price/value, customer service, product quality",none,medium,False,, CNN.com will feature iReporter photos in a weekly Travel Snapshots gallery . Please submit your best shots for next week's gallery of snapshots of normal life in New York City .
88bf5b4aa46a6a1db2d81f68b8983a42,1,d42c1eec0891869c034f031ec9b81ecc,ca3bd7cd9f149df75950150d010fe4a2,6b53c8e698ffdea3353ba3339aacfa95,delivered,8.0,34.2,22.93,57.13,housewares,37500.0,1.0,,mais de mês e o produto não foi entregue.,negative,-0.9589403867721558,"delivery delay, missing parts, damaged product",delivery delay,medium,True,Delivery delay: 8 days, O produto não foi entregue. mais de mês e o produto noveveu. maiai .
6f2849e42b2d61384f499ab4bc2a5206,1,525f8fbde09c9bf777025c3141fbbc6e,8b321bb669392f5163d04c59e235e066,a190f4bbd7900a0fc820f0be7cbbded1,delivered,-11.0,35.9,50.85,86.75,air_conditioning,3872.0,5.0,,chegou antes do prazo e ótimo produto.,negative,-0.9458736181259155,"product quality, delivery delay, customer service",product quality,medium,True,Review indicates unmet expectations, Chegou antes do prazo e ótimo produto. chegou .
ad850e69fce9a512ada84086651a2e7d,6,6d0a373c460a041c86167a92a5d3383e,77530e9772f57a62c906e1c21538ab82,30bb84b541c96af98ba7d90b9ebf35d0,delivered,-6.0,299.0,33.24,332.24,furniture_decor,8349.0,5.0,,tudo conforme previsto.,negative,-0.9107739925384521,"product quality, customer service, price/value",product quality,medium,False,, tudo conforme to conforme previsto. pudo conformo previsti. tudo conformede to the requirements of the government .
709757992cd81f180be8b5555ea266f5,2,656e0eca68dcecf6a31b8ececfabe3e8,e9bc59e7b60fc3063eb2290deda4cced,9f802ab5f514faec889b810d1bf187bf,shipped,,65.9,18.56,84.46000000000001,computers_accessories,2808.0,1.0,,nao recebi o produto,negative,-0.9235230088233948,"refund/return, product quality, wrong item",refund/return,medium,True,Review indicates unmet expectations, O. nao recebi o produto do produto produto . O produto nao receivebi dolelelei dolei .
e26a762d72841db1944e70176311fa6a,1,8c8eb9eb2e47ade1a343cd00f81cbd52,b6d44737c043328708f6749c2dbe50bd,2ce2c13f72120c9922b3045cc28010db,delivered,-13.0,59.9,20.15,80.05,housewares,15680.0,5.0,,"muito bom o produto, a entrega foi feita antes do prazo! eu recomendo!",positive,0.9076570272445679,"damaged product, delivery delay, wrong item",none,low,True,," muito bom o produto, a entrega foi feita antes do prazo! eu recomendo!"
